Eigenstate,Energy,Diagonal Energy,Residual Energy
5799,13451362.2793470029942520471392370395,13451362.2793290817594267626352387497,0.0000179212348252845039982898
5800,13456001.8793817282135822216337326279,13456001.8793637945534248923157915948,0.0000179336601573293179410331
5801,13460642.2794164474590030373137275116,13460642.2793985013629744340423486697,0.0000179460960286032713788419
5802,13465283.4794511607325904183839976007,13465283.4794332021901384431388598031,0.0000179585424519752451377976
5803,13469925.4794858680364188789205998832,13469925.4794678970369785444870325177,0.0000179709994403344335673655
5804,13474568.2795205693725629545963889265,13474568.2795025859055563629685743474,0.0000179834670065916278145791
5805,13479211.8795552647430954154875811750,13479211.8795372687979317354123899473,0.0000179959451636800751912277
5806,13483856.2795899541500872635043080831,13483856.2795719457161627105945811118,0.0000180084339245529097269713
5807,13488501.4796246375956098789586842691,13488501.4796066166623076949018102043,0.0000180209333021840568740648
5808,13493147.4796593150817328783429220285,13493147.4796412816384233066679367244,0.0000180334433095716749853041
5809,13497794.2796939866105244661587324375,13497794.2796759406465647337845778684,0.0000180459639597323741545691
5810,13502441.8797286521840528697936906796,13502441.8797105936887871641433508408,0.0000180584952657056503398388
5811,13507090.2797633118043841928400252446,13507090.2797452407671436399725093982,0.0000180710372405528675158464
5812,13511739.4797979654735842019289548751,13511739.4797798818836868458897467309,0.0000180835898973560392081442
5813,13516389.4798326131937172561994555847,13516389.4798145170404680360705137266,0.0000180961532492201289418581
5814,13521040.2798672549668466618091533788,13521040.2798491462395373918585795536,0.0000181087273092699505738252
5815,13525691.8799018907950350333731931919,13525691.8798837694829443793765922335,0.0000181213120906539966009584
5816,13530344.2799365206803435753013126762,13530344.2799183867727370343049574965,0.0000181339076065409963551797
5817,13534997.4799711446248327994271275877,13534997.4799529981109626771029599163,0.0000181465138701223241676714
5818,13539651.4800057626305618089417415146,13539651.4799876034996671977876417815,0.0000181591308946111540997331
5819,13544306.2800403746995890134239159568,13544306.2800222029408957711549242306,0.0000181717586932422689917262
5820,13548961.8800749808339717715883611299,13548961.8800567964366924991690466753,0.0000181843972792724193144546
5821,13553618.2801095810357663919363937154,13553618.2800913839891004109625668125,0.0000181970466659809738269029
5822,13558275.4801441753070277743497644223,13558275.4801259656001611052258000447,0.0000182097068666691239643776
5823,13562933.4801787636498101252385808956,13562933.4801605412719154654279406209,0.0000182223778946598106402747
5824,13567592.2802133460661666004817812150,13567592.2801951110064033022065010728,0.0000182350597632982752801422
5825,13572251.8802479225581489480995103447,13572251.8802296748056629957567516372,0.0000182477524859523427587075
5826,13576912.2802824931278085794003690040,13576912.2802642326717325686634019782,0.0000182604560760107369670258
5827,13581573.4803170577771954989355910539,13581573.4802987846066486130689194589,0.0000182731705468858666715950
5828,13586235.4803516165083586606130578346,13586235.4803333306124466482840897325,0.0000182858959120123289681021
5829,13590898.2803861693233463252728084904,13590898.2803678706911614783985772899,0.0000182986321848468742312005
5830,13595561.8804207162242049882278404906,13595561.8804024048448261194492437687,0.0000183113793788687785967219
5831,13600226.2804552572129808090431518185,13600226.2804369330754732298623902229,0.0000183241375075791807615956
5832,13604891.4804897922917185403084528809,13604891.4804714553851340376220754132,0.0000183369065845026863774677
5833,13609557.4805243214624622409223315260,13609557.4805059717758390554912369587,0.0000183496866231854310945673
5834,13614224.2805588447272549204207952918,13614224.2805404822496177234011307443,0.0000183624776371970196645475
5835,13618891.8805933620881385383775243644,13618891.8805749868084984084513309509,0.0000183752796401299261934135
5836,13623560.2806278735471532883767962849,13623560.2806094854545076896886088738,0.0000183880926455986881874111
5837,13628229.4806623791063393864786296714,13628229.4806439781896721461597358215,0.0000184009166672403188938499
5838,13632899.4806968787677356420764963027,13632899.4806784650160169264692408024,0.0000184137517187156072555003
5839,13637570.2807313725333798139475161972,13637570.2807129459355661063899711014,0.0000184265978137075575450958
5840,13642241.8807658604053086115315528950,13642241.8807474209503426888630922872,0.0000184394549659226684606078
5841,13646914.2808003423855573359608304663,13646914.2807818900623682463875276287,0.0000184523231890895733028376
5842,13651587.4808348184761613115440996601,13651587.4808163532736643514622003981,0.0000184652024969600818992620
5843,13656261.4808692886791540981935941579,13656261.4808508105862507885332309971,0.0000184780929033096603631608
5844,13660936.2809037529965682054406175658,13660936.2808852620021462692150581114,0.0000184909944219362255594544
5845,13665611.8809382114304358086616603595,13665611.8809197075233691475115598429,0.0000185039070666611501005166
5846,13670288.2809726639827869612790319558,13670288.2809541471519356317632508599,0.0000185168308513295157810959
5847,13674965.4810071106556517389502917548,13674965.4809885808898619303106458260,0.0000185297657898086396459288
5848,13679643.4810415514510584532276853446,13679643.4810230087391624634414565407,0.0000185427118959897862288039
5849,13684322.2810759863710350807878004735,13684322.2810574307018512938328342227,0.0000185556691837869549662508
5850,13689001.8811104154176081926102650122,13689001.8810918467799410537196878058,0.0000185686376671388905772064
5851,13693682.2811448385928033087930647023,13693682.2811262569754433025052444930,0.0000185816173600062878202093
5852,13698363.4811792558986449006825631778,13698363.4811606612903685267610497701,0.0000185946082763739215134077
5853,13703045.4812136673371571062060835981,13703045.4811950597267268554480885501,0.0000186076104302507579950480
5854,13707728.2812480729103615825251819881,13707728.2812294522865259142534217322,0.0000186206238356682717602559
5855,13712411.8812824726202807261522964628,13712411.8812638389717740440852313508,0.0000186336485066820670651120
5856,13717096.2813168664689348108998505960,13717096.2812982197844774401883360133,0.0000186466844573707115145827
5857,13721781.4813512544583437785374001024,13721781.4813325947266419401969937498,0.0000186597317018383404063526
5858,13726467.4813856365905258055366314966,13726467.4813669638002715936926597117,0.0000186727902542118439717849
5859,13731154.2814200128674983768901898752,13731154.2814013270073697350356679135,0.0000186858601286418545219617
5860,13735841.8814543832912782851207196868,13735841.8814356843499389833652312229,0.0000186989413393017554884639
5861,13740530.2814887478638812767188616771,13740530.2814700358299808849888807757,0.0000187120339003917299809014
5862,13745219.4815231065873213320236432306,13745219.4815043814494951981613448484,0.0000187251378261338622983822
5863,13749909.4815574594636124550303384068,13749909.4815387212104816811373517172,0.0000187382531307738929866896
5864,13754600.2815918064947672452345317619,13754600.2815730551149386617293873589,0.0000187513798285835051444030
5865,13759291.8816261476827972519878330741,13759291.8816073831648633949182560327,0.0000187645179338570695770414
5866,13763984.2816604830297129770299140403,13763984.2816417053622520628530802737,0.0000187776674609141768337666
5867,13768677.4816948125375238725623760130,13768677.4816760217090997748513008979,0.0000187908284240977110751151
5868,13773371.4817291362082390580797341484,13773371.4817103322074012826197981488,0.0000188040008377754599359996
5869,13778066.2817634540438655326424703590,13778066.2817446368591491922020888236,0.0000188171847163404403815354
5870,13782761.8817977660464099596793827983,13782761.8817789356663357520311291484,0.0000188303800742076482536499
5871,13787458.2818320722178783135555166852,13787458.2818132286309524953187542014,0.0000188435869258182367624838
5872,13792155.4818663725602751632768978014,13792155.4818475157549895248345567687,0.0000188568052856384423410327
5873,13796853.4819006670756036708164548012,13796853.4818817970404355129058873339,0.0000188700351681579105674673
5874,13801552.2819349557658670230415452059,13801552.2819160724892791318600963898,0.0000188832765878911814488161
5875,13806251.8819692386330666439268536676,13806251.8819503421035072659717315542,0.0000188965295593779551221134
5876,13810952.2820035156792029087036540060,13810952.2819846058851057266836587255,0.0000189097940971820199952805
5877,13815653.4820377869062758596343762735,13815653.4820188638360599678281832295,0.0000189230702158918061930440
5878,13820355.4820720523162841349582170473,13820355.4820531159583540127953680973,0.0000189363579301221628489500
5879,13825058.2821063119112249654905699313,13825058.2820873622539704545330340619,0.0000189496572545109575358694
5880,13829761.8821405656930956076083517063,13829761.8821216027248918859890018578,0.0000189629682037216193498485
5881,13834466.2821748136638911976890810765,13834466.2821558373730987544477287828,0.0000189762907924432413522937
5882,13839171.4822090558256068957825613303,13839171.4821900662005715071936721220,0.0000189896250353885888892083
5883,13843877.4822432921802364584477473293,13843877.4822242892092891610690468782,0.0000190029709472973787004511
5884,13848584.2822775227297725933848045501,13848584.2822585064012296600843863272,0.0000190163285429333004182229
5885,13853291.8823117474762066028694830977,13853291.8822927177783695178079814515,0.0000190296978370850615016462
5886,13858000.2823459664215298144977592167,13858000.2823269233426852478081232319,0.0000190430788445666896359848
5887,13862709.4823801795677321522142524564,13862709.4823611230961519332108603545,0.0000190564715802190033921019
5888,13867419.4824143869168017754584595780,13867419.4823953170407428690894386410,0.0000190698760589063690209370
5889,13872130.2824485884707272274140153414,13872130.2824295051784317081276644794,0.0000190832922955192863508620
5890,13876841.8824827842314949316292263849,13876841.8824636875111899573459808223,0.0000190967203049742832455626
5891,13881554.2825169742010909783680458261,13881554.2824978640409887661542700405,0.0000191101601022122137757856
5892,13886267.4825511583815004119250237209,13886267.4825320347697982111307327949,0.0000191236117022007942909260
5893,13890981.4825853367747068713863118215,13890981.4825661996995869384113274439,0.0000191370751199329749843776
5894,13895696.2826195093826933058066847634,13895696.2826003588323228789108911974,0.0000191505503704268957935660
5895,13900411.8826536762074419755715662950,13900411.8826345121699732483231401218,0.0000191640374687272484261732
5896,13905128.2826878372509337357548851810,13905128.2826686597145038318995479872,0.0000191775364299038553371938
5897,13909845.4827219925151483949307639519,13909845.4827028014678793420599068428,0.0000191910472690528708571091
